Date,Open,Close
1/1/1999,23.28125,21.8125
2/1/1999,21.8125,21.625
3/1/1999,21.671875,24.59375
4/1/1999,24.625,28.234375
5/1/1999,28.25,27.625
6/1/1999,27.5625,28.046875
7/1/1999,28.125,28.578125
8/1/1999,28.390625,28.890625
9/1/1999,28.890625,27.4375
10/1/1999,27.5,27.03125
11/1/1999,27.0625,26.984375
12/1/1999,26.9375,27.09375
1/1/2000,27.3125,27.3125
2/1/2000,27.3125,26.15625
3/1/2000,26.015625,29.3125
4/1/2000,29.5,28.875
5/1/2000,29.1875,32.265625
6/1/2000,32.15625,30.34375
7/1/2000,30.1875,29.1875
8/1/2000,29.4375,32.375
9/1/2000,32.28125,32.765625
10/1/2000,32.9375,31.875
11/1/2000,32.125,30.203125
12/1/2000,30.25,33.1875
1/1/2001,33.75,32.130001
2/1/2001,32.130001,31.74
3/1/2001,31.85,30.700001
4/1/2001,30.5,33.869999
5/1/2001,33.580002,33.549999
6/1/2001,33.5,30.35
7/1/2001,30.200001,30
8/1/2001,30.35,28.73
9/1/2001,28.74,25.82
10/1/2001,25.6,26.860001
11/1/2001,26.790001,25.360001
12/1/2001,25.23,26.700001
1/1/2002,26.700001,25.75
2/1/2002,25.77,26.629999
3/1/2002,26.98,28.889999
4/1/2002,29.049999,27.85
5/1/2002,27.65,27.360001
6/1/2002,27.25,26.200001
7/1/2002,26.26,22.57
8/1/2002,22.18,22.91
9/1/2002,22.4,21.16
10/1/2002,21.200001,21.549999
11/1/2002,21.549999,22.440001
12/1/2002,22.530001,22.33
1/1/2003,22.450001,21.77
2/1/2003,21.799999,22.41
3/1/2003,22.360001,22.32
4/1/2003,22.35,22.129999
5/1/2003,22.32,24.48
6/1/2003,24.6,24.049999
7/1/2003,23.889999,23.200001
8/1/2003,23.25,24.68
9/1/2003,24.610001,24.049999
10/1/2003,24,24.280001
11/1/2003,24.32,24.469999
12/1/2003,24.59,27.549999
1/1/2004,27.809999,28.17
2/1/2004,28.24,29.65
3/1/2004,29.870001,29.34
4/1/2004,29.389999,29.84
5/1/2004,29.93,29.75
6/1/2004,30.030001,31.48
7/1/2004,31.6,32.450001
8/1/2004,32.5,31.950001
9/1/2004,32,34.93
10/1/2004,35.049999,35.139999
11/1/2004,35.349998,37.509998
12/1/2004,37.400002,36.32
1/1/2005,36.099998,37.549999
2/1/2005,37.759998,43.849998
3/1/2005,43.75,42.869999
4/1/2005,43.43,40.549999
5/1/2005,40.490002,41.68
6/1/2005,41.919998,44.450001
7/1/2005,44.509998,47.599998
8/1/2005,47.82,50.639999
9/1/2005,51.299999,53.669998
10/1/2005,54.049999,48.82
11/1/2005,48.560001,49.549999
12/1/2005,49.950001,50.310001
1/1/2006,50.630001,57.66
2/1/2006,57.490002,52.34
3/1/2006,52.740002,54.400002
4/1/2006,54.75,57.139999
5/1/2006,57.549999,55.549999
6/1/2006,55,56.75
7/1/2006,57.049999,58.650002
8/1/2006,58.540001,55.669998
9/1/2006,56,53.450001
10/1/2006,53.220001,55.73
11/1/2006,55.619999,60.509998
12/1/2006,60.110001,58.630001
1/1/2007,58.310001,58.09
2/1/2007,58.099998,56.900002
3/1/2007,56.32,60.279999
4/1/2007,60.259998,63.369999
5/1/2007,63.439999,68.300003
6/1/2007,68.639999,68.989998
7/1/2007,69.110001,69
8/1/2007,68.669998,69.830002
9/1/2007,69.599998,74.800003
10/1/2007,74.75,76.699997
11/1/2007,75.57,73.470001
12/1/2007,72.879997,79.349998
1/1/2008,79.949997,69.599998
2/1/2008,70.519997,76.050003
3/1/2008,76.099998,74.059998
4/1/2008,73.800003,81.75
5/1/2008,80.720001,86
6/1/2008,85.580002,88.480003
7/1/2008,88.169998,74.400002
8/1/2008,74.449997,74.650002
9/1/2008,72.099998,63.299999
10/1/2008,62.700001,51.400002
11/1/2008,50.599998,50.279999
12/1/2008,48.25,47.77
1/1/2009,48.200001,46.919998
2/1/2009,45.939999,41.130001
3/1/2009,40.189999,42.459999
4/1/2009,41.5,45.779999
5/1/2009,45.959999,51.68
6/1/2009,52.68,48.049999
7/1/2009,48.580002,50.619999
8/1/2009,51.490002,51.169998
9/1/2009,51.02,53.919998
10/1/2009,53.900002,55.25
11/1/2009,55.639999,56.82
12/1/2009,57.580002,57.009998
1/1/2010,57.919998,54.5
2/1/2010,55.150002,56.139999
3/1/2010,56.400002,57.52
4/1/2010,58.09,59.91
5/1/2010,60.169998,53.049999
6/1/2010,52.169998,49.68
7/1/2010,49.849998,53.84
8/1/2010,54.849998,51.200001
9/1/2010,52.049999,56.060001
10/1/2010,56.599998,59.240002
11/1/2010,59.830002,62.709999
12/1/2010,63.740002,68.25
1/1/2011,68.900002,73.150002
2/1/2011,73.440002,78.540001
3/1/2011,79,79.75
4/1/2011,80.449997,80.480003
5/1/2011,80.650002,77.110001
6/1/2011,76.919998,75.349998
7/1/2011,75.190002,76.449997
8/1/2011,77.800003,68.639999
9/1/2011,68.75,58.509998
10/1/2011,57.84,69.709999
11/1/2011,66.980003,70.870003
12/1/2011,70.68,69.129997
1/1/2012,70.599998,70.690002
2/1/2012,71.330002,74.879997
3/1/2012,75.209999,71.75
4/1/2012,71.57,71.239998
5/1/2012,71.379997,63.630001
6/1/2012,62.349998,66.370003
7/1/2012,66.370003,69.650002
8/1/2012,69.910004,71.529999
9/1/2012,71.459999,73.43
10/1/2012,73.940002,71.940002
11/1/2012,71.660004,71.059998
12/1/2012,71.599998,71.419998
1/1/2013,72.949997,77.349998
2/1/2013,77.760002,77.690002
3/1/2013,77.379997,79.309998
4/1/2013,79.309998,78.269997
5/1/2013,77.599998,80.5
6/1/2013,80.800003,78.300003
7/1/2013,78.790001,82.419998
8/1/2013,83.089996,81.57
9/1/2013,82.389999,82.910004
10/1/2013,82.68,86.389999
11/1/2013,86.360001,86.440002
12/1/2013,86.529999,88.510002
1/1/2014,87.980003,83.379997
2/1/2014,83.300003,87.650002
3/1/2014,87.120003,89.059998
4/1/2014,89.089996,93.739998
5/1/2014,93.610001,95.309998
6/1/2014,95.400002,100.099998
7/1/2014,100.349998,96.629997
8/1/2014,96.360001,98.739998
9/1/2014,98.599998,90.620003
10/1/2014,90.610001,87.419998
11/1/2014,87.480003,79.82
12/1/2014,79.389999,79.160004
1/1/2015,78.730003,75.550003
2/1/2015,76.480003,79.019997
3/1/2015,78.860001,77.580002
4/1/2015,77.830002,82.68
5/1/2015,82.760002,78.389999
6/1/2015,78.589996,75.160004
7/1/2015,75.309998,69.379997
8/1/2015,68.639999,66.43
9/1/2015,64.519997,61.200001
10/1/2015,61.98,68.029999
11/1/2015,67.620003,68.019997
12/1/2015,68.080002,60.32
1/1/2016,60.16,58.209999
2/1/2016,57.240002,56.580002
3/1/2016,56.98,61.889999
4/1/2016,60.82,67.5
5/1/2016,67.379997,66.870003
6/1/2016,66.220001,68.239998
7/1/2016,68.160004,67.379997
8/1/2016,66.790001,68.510002
9/1/2016,68.220001,70.610001
10/1/2016,70.730003,68.620003
11/1/2016,69.129997,74.43
12/1/2016,75.809998,75.32
1/1/2017,76.110001,72.900002
2/1/2017,73.290001,71.379997
3/1/2017,72.040001,69.900002
4/1/2017,70.010002,67.839996
5/1/2017,67.82,65.440002
6/1/2017,65.470001,64.919998
7/1/2017,65.150002,66.620003
8/1/2017,66.660004,62.970001
9/1/2017,63.07,68.480003
10/1/2017,67.75,67.910004
11/1/2017,68.32,69.099998
12/1/2017,69.589996,72.260002
1/1/2018,72.620003,74.849998
2/1/2018,74.949997,66.739998
3/1/2018,66.669998,67.410004
4/1/2018,67.150002,73.809998
5/1/2018,73.440002,76.019997
6/1/2018,76.279999,75.940002
7/1/2018,75.410004,77.120003
8/1/2018,76.449997,74.440002
9/1/2018,74.779999,75.739998
10/1/2018,76.019997,67.160004
11/1/2018,67.300003,66.110001
12/1/2018,67.620003,57.349998
1/1/2019,56.439999,63.779999
2/1/2019,64.470001,65.25
3/1/2019,65.599998,66.120003
4/1/2019,66.559998,66.110001
5/1/2019,66.129997,58.77
6/1/2019,59.169998,63.709999
7/1/2019,64.5,62.700001
8/1/2019,62.009998,57.48
9/1/2019,56.549999,59.200001
10/1/2019,59.400002,57.959999
11/1/2019,58.25,58.889999
12/1/2019,59.09,60.040001
1/1/2020,60.439999,53.439999
2/1/2020,53.369999,45.27
3/1/2020,46.279999,29.059999
4/1/2020,28.120001,38
5/1/2020,37.220001,38.759998
6/1/2020,38.700001,37.849998
7/1/2020,38,36.029999
8/1/2020,36.02,35.650002
9/1/2020,35.490002,29.950001
10/1/2020,29.620001,28.719999
11/1/2020,29.110001,36.759998
12/1/2020,37.779999,37.900002
1/1/2021,38.34,39.32
2/1/2021,39.799999,48.150002
3/1/2021,49.419998,49.060001
4/1/2021,49.279999,49.389999
5/1/2021,49.959999,52.209999
6/1/2021,53.240002,53.869999
7/1/2021,55.099998,49.389999
8/1/2021,49.419998,48.400002
9/1/2021,48.349998,52.09
10/1/2021,52.470001,57.849998
